model,n,psnr,psnr_std,ssim,ssim_std,mae,mae_std,mse,mse_std,pcc,pcc_std,org_psnr,org_psnr_std,org_ssim,org_ssim_std,org_mae,org_mae_std,org_mse,org_mse_std,org_pcc,org_pcc_std,body_psnr,body_psnr_std,body_ssim,body_ssim_std,body_mae,body_mae_std,body_frac,body_frac_std,raps_hf,raps_hf_std,grad_w1,grad_w1_std,org_grad_w1,org_grad_w1_std,seam,seam_std,zflicker,zflicker_std,zaniso,zaniso_std,lpips,lpips_std,rad_dist,rad_dist_std,phase_acc,agree_real,gen_prob,feature_l1_hu,phase_acc_std,agree_real_std,gen_prob_std,feature_l1_hu_std,lev_beta,lev_varr,lev_beta_std,lev_varr_std,fid,fid_n_slices,fid_rad
l1_organ_groupnorm_s44,20,30.66563372970787,1.862525790315791,0.9492604938833406,0.009556887566117424,0.00869949371085783,0.0016098912332483824,0.000945818395917759,0.0004955747415612654,0.9879186393127906,0.006340702176724182,24.773176458002947,1.7944790019269392,0.9697530609209059,0.01606326249478612,0.02875923780949862,0.0051916410150364516,0.0036627229563907055,0.002003621555704145,0.9697922428156881,0.0160382927069101,25.94618465523821,2.153479466742448,0.9667222109319334,0.020264826223817048,0.026784882644039797,0.006593276755461921,0.3174047833349546,0.05435824493303565,0.8411918215252662,0.07798881955339654,0.002116383608454039,0.0007359791335404779,0.0066533719380128115,0.0015471684269611568,1.353543726196809,0.22332730282285787,0.8931066298805164,0.05709353045786897,1.094602572546805,0.06075923031637285,0.046421711891889574,0.007871646630999804,0.039550171419978145,0.01102445354400506,1.0,1.0,0.9705296486616135,13.600679149627686,0.0,0.0,0.08405162657054163,5.406893464193905,0.2479007392764731,0.20244756901733169,0.11278370703910734,0.11124121531304682,28.330894345780393,5459,0.11376748994847219
l1_organ_huprofile,20,29.277455011911986,1.780433643116659,0.8169246008908226,0.06240111612358998,0.014600931744475253,0.0030554430831654625,0.0012919609579144851,0.0006455071643233718,0.9842345646836593,0.007701177574651656,23.767760716964062,1.6549821628300239,0.9628994911218545,0.016975216613094323,0.03588658689230811,0.0066132003800747526,0.004532460157746478,0.002064838102770375,0.9632805185371185,0.016691875356326127,24.65795404850767,1.906240133675995,0.9569801999361538,0.023018684811318798,0.034258511697119895,0.00781557498676964,0.3174047833349546,0.05435824493303565,0.8112150456139607,0.07211608165950334,0.001442711147173286,0.0005918304565856577,0.005324059286888687,0.0014198100092675384,1.331691671316087,0.20499732848157487,0.9829746950669955,0.06352278413988913,1.1109897620930766,0.060499195678386755,0.05314209163188934,0.013408944893621853,0.04057144224643707,0.01277099326275684,1.0,1.0,0.9960443556308747,16.219671837034678,0.0,0.0,0.004324315911589908,6.222472892295422,0.060209638575100186,0.12301688488938532,0.06351685235043464,0.07997815608476118,23.253233143009595,5459,0.09082846833497893
level_all8,20,29.660751299992672,1.4361279173538624,0.9396782527987476,0.008900932524257842,0.009674615309722247,0.0014598123377101517,0.0011474643289153548,0.0004754368934558171,0.9852229812713098,0.0062086788835252005,23.73376442775749,1.4735156249330972,0.9625147095222679,0.016152973614702262,0.0320103634411207,0.004924769650993223,0.004510156261243186,0.0019778662581717097,0.9623574808679823,0.016118323730921164,24.85206242049857,1.773251372371539,0.9590166321076534,0.020185585918706204,0.02991727970401359,0.006182217120869078,0.3174047833349546,0.05435824493303565,0.9351150950610044,0.09267002559842938,0.0015342586350861646,0.00041511494353514933,0.005102476849888791,0.0013119551676016364,1.383895847993924,0.22467761560879682,0.9755642273986764,0.06983091903108399,1.1245059765202654,0.062011773288783524,0.051844468154013154,0.010495946420567361,0.04182136626914144,0.01074936958906871,1.0,1.0,0.9839838892221451,14.42655668258667,0.0,0.0,0.01881922059123202,3.6854077285864313,0.6758727325233641,0.6353266959872516,0.21111546602105133,0.25710149835136303,20.651287068975734,5459,0.08726638136281561
level_aorta,20,29.67967495704924,1.5371308971687907,0.9420454001505234,0.00929352407517746,0.010695452308548981,0.001697562040710417,0.0011497193045790824,0.0004843775499345782,0.9856176849424543,0.006301323013257998,23.788850974320507,1.5233591064000416,0.9631544640468507,0.015974289715291856,0.03539750958359386,0.004891923566930159,0.004465323929557803,0.0019476972271138685,0.9632616614391825,0.0160545009348856,24.878132026249354,1.8186620282613695,0.9594283376605863,0.020244335841747903,0.032599963091349084,0.006188468834961895,0.3174047833349546,0.05435824493303565,0.8203403011045001,0.07523113865598824,0.0017012851705975353,0.0005164986412439155,0.005597497433467855,0.0015333238010370287,1.3699623674854997,0.23069463442154298,0.933120348560367,0.061634411186175006,1.112515649762954,0.06373105224331975,0.0550853855907917,0.014878183787002562,0.04249743251129985,0.012471096718086003,1.0,1.0,0.9781227171421051,26.09955687295823,0.0,0.0,0.04252360080672609,8.0693295402426,0.12064193897240413,0.1484537427213173,0.11070555076341997,0.10319954599038028,17.427858397986398,5459,0.1092385722238487
level_aorta_pv,20,29.442233758262255,1.8675499540639913,0.9377692350510198,0.011814026297852259,0.009945899472624224,0.0018748388691801983,0.0012511950296744208,0.0006183062896365683,0.9841550803671717,0.0070185888082470805,23.893710896805302,1.5883836609955322,0.9634774496206072,0.016947386745138054,0.03157379028132106,0.005051774801850639,0.004393224035827282,0.0021023001001812688,0.9635259144629117,0.016668456282705385,24.939107464311125,1.869714306383522,0.9593803634940024,0.020722654960122672,0.0298581508019239,0.0064383221506587995,0.3174047833349546,0.05435824493303565,0.9389801511494577,0.08995218186469232,0.001794886969907904,0.0009440016097446111,0.004816507301604661,0.0010002703666029133,1.4020856781225506,0.209323765798656,0.9635651142083967,0.06595646798456521,1.1268105489410778,0.07332572377541084,0.052834374457597734,0.009627236474515476,0.0407132494263351,0.009959138586814296,1.0,1.0,0.9812215328216553,14.806053611210416,0.0,0.0,0.02708831180002276,4.088496497913277,0.5311904622265342,0.4182880597927106,0.18338364155016978,0.16609022976602197,21.403251030466976,5459,0.09425359434261882
memorize97,20,30.280720916731287,1.8537910254529848,0.9410552204890015,0.014446696008747246,0.009783569510702184,0.002060338121782944,0.001027231396147347,0.0004917827322700451,0.9869476072792475,0.006475004683833703,24.60694774306501,1.7382551798923898,0.9686585598457984,0.016018604928958836,0.02977799370073378,0.005145286602980499,0.0037796205151232427,0.001969858075941913,0.9687154750727378,0.01599959374205368,25.6752116510262,2.0170146173475034,0.9649314797764671,0.020121587739241102,0.02822459813435692,0.006212813432748058,0.3174047833349546,0.05435824493303565,0.8386499765630205,0.07654449565645109,0.001986424506474329,0.0006948865396804715,0.006641186569825257,0.00153308435446372,1.3491788076573246,0.2218357201229105,0.9122307682522045,0.05634590049019165,1.1015850761027963,0.05611467190408187,0.04838189817965031,0.007925223277617919,0.03979426855221391,0.011744287347903405,1.0,1.0,0.9869495809078217,16.318876191093807,0.0,0.0,0.011146261809784347,6.2173270359165365,0.2571539012632523,0.19765779269488035,0.06109516460839656,0.08437956543265064,24.080932827217538,5459,0.10969671974603168
multiphase_film/arterial,20,29.89421794410406,1.4489830726126929,0.9426835637801888,0.012554777299169947,0.009870428326025724,0.0019393768081409578,0.0010784232787256994,0.00034656952096692647,0.9862282133910416,0.004264759807345508,23.757830469048404,1.4443779754101373,0.9646131930712045,0.010868285638367182,0.03302674001104356,0.005242670906881245,0.004420617594678154,0.0013386517936046672,0.9651269227687486,0.010478822460872164,25.123149480384157,1.523115949703326,0.96292867827087,0.011197087861157213,0.02924966250838883,0.0047656835876187685,0.31737371352368393,0.05418242918973745,0.8156304942574325,0.09647780139578657,0.0021804097420852443,0.0009522869944722965,0.007186630484453935,0.002809709375842811,1.3678699804973622,0.22003316402271483,0.8988395207067498,0.06824766555401492,1.1018791083462,0.03646239397773707,0.05027899108827114,0.009814473433787552,0.0471683656796813,0.01372554292959375,1.0,1.0,0.9961659580469131,36.72895310166594,0.0,0.0,0.003672133458980401,18.20887171713043,0.1832787098671811,0.13867473508472747,0.08011042005782906,0.05912473830469507,24.384357487788918,5459,0.13658681672128292
multiphase_film/venous,20,30.339284482446875,1.8193781461773428,0.9435980842930783,0.013167991760506812,0.009475242151768147,0.0019502039505319728,0.0010116548676628986,0.0004893295133652087,0.9870451993937472,0.006525404025592885,24.51848143906249,1.7424339092230985,0.9679525300059127,0.016168195778670978,0.0298801076818626,0.005083282112803189,0.003856120869626208,0.001987213174369307,0.9680186276867412,0.01613874267578587,25.615798380358115,2.0357932193507318,0.9642253317597957,0.020422511343858314,0.028213673529099658,0.006301010791017629,0.3174047833349546,0.05435824493303565,0.8412386525257372,0.07704262451987783,0.0019989336261425107,0.0006850391289539518,0.006333741956677295,0.0014962582342658356,1.3511111302072378,0.22188155962205794,0.9141919717502389,0.056264527215877255,1.1092702812750574,0.05800193941003035,0.04619900733232498,0.008309841500445734,0.03880409374833107,0.010658667640232364,1.0,1.0,0.9861433058977127,14.257692331586563,0.0,0.0,0.02058358587207679,5.098714415356762,0.21997381750961625,0.17590526564404244,0.06448077819042282,0.0648270179861348,23.458324551103743,5459,0.10149135627158001
multiphase_film_adv/arterial,20,28.18328302903339,1.3451051184124412,0.909309166686325,0.030915539029037216,0.01401099641684814,0.0024705323230829026,0.0015929967235821945,0.0005236034019660649,0.9800209047561156,0.006077589179623895,21.901478120239442,1.4694221645483005,0.9463084546542847,0.019120228211950058,0.04472126253128923,0.007786472259620384,0.006812709499582246,0.0023034236837389866,0.9475726813453832,0.018203361740823112,23.371539918869114,1.40298562380101,0.9468556986987352,0.015538614871722619,0.03982778873840414,0.006838599131371515,0.31737371352368393,0.05418242918973745,0.7463191521386734,0.08603656176018679,0.0024591909213790603,0.0011375894157417223,0.007046095056184908,0.002703304581198197,1.4043071661824862,0.20866708125599295,0.9303888904866101,0.0671850637224688,1.1354895605403963,0.03726812586382633,0.06750936489552259,0.012198178794412881,0.06916423104703426,0.018081283387599838,1.0,1.0,0.907510457932949,63.57246257154456,0.0,0.0,0.1981777457224713,23.030248627446372,0.04607853881233561,0.09127162398618319,0.09309533850555407,0.024534064989053313,19.865670456348028,5459,0.25793652904934516
multiphase_film_adv/venous,20,28.512724265433633,1.41327619157412,0.9105245994182873,0.0301518575157746,0.014687117332925454,0.002375860859820155,0.0014858692075147748,0.0005351069280916046,0.9819891819076225,0.007254088018879927,22.76377210433633,1.377092133432646,0.9560990701248677,0.01763233558944623,0.04479458307299104,0.00702439741002485,0.00558263824408718,0.002134454105662775,0.9576716874501588,0.017289046639672595,23.750312129111418,1.6112219713545326,0.9514413803975087,0.021188052361209117,0.042205572798409155,0.008111295636230005,0.3174047833349546,0.05435824493303565,0.7734843778361465,0.07226532568618863,0.0023274589802335134,0.0008284311637356198,0.005645308126540535,0.0013501760348465033,1.39451392500539,0.20748993997843246,0.9531923472660349,0.06059191299981236,1.1498338115560625,0.06289180563666757,0.06204837542027235,0.011549708470948581,0.05754530597478151,0.015506990176187303,0.85,0.85,0.6357906773686409,35.01296406700498,0.07984359711335656,0.07984359711335656,0.23160258426394123,10.485615148346373,0.06889669209395972,0.231770248587506,0.18625659094139652,0.1398922748217167,17.57438593239482,5459,0.20013977273304961
multiphase_film_adv_slices11/arterial,20,28.85410529441694,1.1155823326374135,0.9353801670522977,0.009107972568832993,0.010795181299624099,0.0014894923923004842,0.0013436622885388797,0.0003526255503280407,0.982860082142822,0.003726910525843764,22.641848616113457,1.1528659882718788,0.9554983713978691,0.010707107596949325,0.03814972965294005,0.004898068844677768,0.005621863009415055,0.0014337665551378328,0.9559042885541489,0.010449961132173727,24.01043415486459,1.332930800601611,0.9537288095711036,0.010711124253504749,0.03336689882864206,0.005251036827968284,0.31737371352368393,0.05418242918973745,0.9230934703269105,0.11623636783805487,0.0013037498462779263,0.0008726718683747395,0.004209395635728164,0.002525206977997147,1.4312145776854075,0.22422557608938054,0.8874507000240373,0.08763379439865558,0.9916967490523673,0.05202486520182558,0.05375107359141111,0.011763655477024737,0.044369821716099975,0.01028498323475984,1.0,1.0,0.9884105324745178,42.46757539848229,0.0,0.0,0.036828798730579024,16.168909718177307,0.1686907029066485,0.12000524810932192,0.08683970879446172,0.06400962319033779,15.55748131598682,5459,0.09330443941928968
multiphase_film_adv_slices11/venous,20,29.51350963381695,1.4963313534812304,0.9373258980903515,0.008754756837675483,0.01027078062749972,0.0015150910180887728,0.0011911509033500594,0.0004953283693384631,0.9847597894653226,0.006361395296678421,23.714952905949094,1.4994826794540788,0.9629471014945402,0.01588356744773828,0.0337876655984985,0.004861398316015288,0.004537621944193696,0.002000505782743639,0.9629445768178879,0.015935833954069428,24.727879520171964,1.8264566876011983,0.9581253347832434,0.020374637534489773,0.03177647322905207,0.006528284658516404,0.3174047833349546,0.05435824493303565,0.9452336394954075,0.08746823664008503,0.0011631950629674773,0.0005472381630009377,0.003909880410475343,0.001342239555077395,1.3933451153151366,0.22355111519291967,0.9019113449008842,0.06748083963283916,1.0038864847254585,0.06601120118221382,0.049997583217918876,0.013140486106653,0.036996988020837306,0.011068789576332108,1.0,1.0,0.989916330575943,18.745428246089396,0.0,0.0,0.018780894249310762,7.938461656406372,0.15668500252985026,0.28077902098199004,0.11165825334905405,0.26286851869162975,15.231136711162435,5459,0.07120731758296817
multiphase_uncond/arterial,20,29.503972218959895,1.4630720117905232,0.9333014443414414,0.017801811179342975,0.011054078063071364,0.0021431442980401855,0.0011835580019894797,0.0004063324175921156,0.985026718976059,0.004946055674268161,23.139167226641803,1.4184322483959613,0.9589354615916547,0.013439798377865075,0.037446094229124656,0.005910832996242072,0.005098620819168056,0.0016139249083908548,0.9596762606000425,0.012809209762126766,24.697820505491773,1.5154937115875196,0.9592025572871901,0.013060544038803384,0.031794391919455364,0.005178932492418981,0.31737371352368393,0.05418242918973745,0.8099195353322848,0.09865153072874934,0.002081252888992665,0.0008852060913855364,0.00763719201927162,0.002911426460161049,1.346079341761918,0.21806462279468566,0.9163325043021668,0.06938102948834399,1.1121203600188634,0.041937297938529704,0.05182688683271408,0.01040185984107344,0.05195254106074572,0.015998276792135925,0.25,0.25,0.3365727900818456,50.33580623849645,0.09682458365518543,0.09682458365518543,0.35061847071794483,21.11870391140765,0.1517734966083114,0.1639542031346945,0.11761832931391766,0.17010913006635583,24.888079172130745,5459,0.1582839017501887
multiphase_uncond/venous,20,30.04851841467207,1.8052397313153794,0.9343630250643906,0.018519946742096147,0.010393850287344564,0.002079253346745741,0.0010794789015613347,0.0005083113317756308,0.9861644496397192,0.006803303199679929,24.10032967642314,1.6737011590801336,0.9650830136397053,0.016441457361833646,0.03317115397503953,0.005836624715817211,0.004212779069846527,0.002022485877479527,0.9651388216491952,0.016319677751996206,25.309617907589033,2.003678739022282,0.9618130165871813,0.02102884224131026,0.029959806585313376,0.006763556692518188,0.3174047833349546,0.05435824493303565,0.8458295860472035,0.07843602721373094,0.0017554047082083551,0.0006267057412448585,0.005890638165649378,0.0014564223474293953,1.3460793263936968,0.21806461875571753,0.9450961781928477,0.059064918086583915,1.123150512550109,0.05960032534829523,0.04605485834181309,0.008746080281948832,0.03825988071039319,0.01115165637607266,0.7,0.7,0.6021004368318245,19.39374269031343,0.10246950765959599,0.10246950765959599,0.317892137962064,5.609315984278616,0.2742018388819656,0.35026795248119613,0.13197581822281426,0.1471862432634312,22.364757460026823,5459,0.09448026867456827
ncase10,20,29.83309033054262,1.7853443430814113,0.9363203316949316,0.01265522093320362,0.010842719023881028,0.002530463730629906,0.0011326187803010449,0.0005295813752559704,0.9858553841875939,0.006709045928023484,24.01621411553346,1.664141819593793,0.9648855945828814,0.016376641130715602,0.03349781512776233,0.006413242290045932,0.00428469513726387,0.0020013182174802194,0.9651452648621396,0.016303831867551674,25.063315340152062,1.8937939584061156,0.960753222182787,0.02072500804391875,0.03135148863138908,0.006841869714028632,0.3174047833349546,0.05435824493303565,0.9020284907394981,0.08290926056269894,0.0015447690202432217,0.0004462153880028489,0.005403452777552272,0.001399070947586366,1.3524322909398339,0.23393049859634737,0.9524896745656314,0.06117739057075995,1.090971254233763,0.05808936209065646,0.0452257089316845,0.008992636052589343,0.03772713476791978,0.01120100960804715,1.0,1.0,0.9739866644144058,20.98304654620943,0.0,0.0,0.03795642010094852,7.75125422959908,0.16373066060605965,0.17162239441137042,0.136879456102886,0.1113474692060144,17.582861913933158,5459,0.08695896213727394
ncase25,20,30.067036418733636,1.8751855154936783,0.9357408336058384,0.020178447175540487,0.010323180201401421,0.0023497743176259947,0.001082037188503043,0.0005236420763275887,0.9862690073919913,0.006879551835084635,24.372032152434354,1.6674631740368029,0.9672997968581205,0.015990513435272396,0.03126720238002614,0.0051788307401100485,0.003960965151593345,0.0019675314198446844,0.9673747941906405,0.016016369590319924,25.489367879275743,1.9613258498126398,0.9637852754422924,0.020166483861584972,0.02917177979932576,0.006264413581353494,0.3174047833349546,0.05435824493303565,0.840891060794168,0.07589213469463071,0.0016780394058772835,0.0006121038115491351,0.006048093882309399,0.0015033347804505439,1.3385157504583676,0.2206392758787027,0.9306123101289309,0.058027952394949886,1.0994950388653575,0.05683394855439552,0.04717443287372589,0.009391904164681681,0.037794380076229574,0.011057184038430881,1.0,1.0,0.987945631146431,16.78160334269206,0.0,0.0,0.010345107521160586,6.031113023496835,0.22122755950035244,0.18082824037911724,0.035515199069558655,0.05928188369109907,20.305283693427867,5459,0.09416576177038971
ncase50,20,30.103270437797022,1.9060876104706903,0.9374321100744665,0.0179329158388053,0.010074927622866851,0.002274024980904293,0.0010749558175901254,0.0005191654161223204,0.9863676900776446,0.0068497115887617265,24.39643123807258,1.731553400639748,0.9673682359134135,0.016126005650218628,0.030826866587648806,0.005490632511217002,0.003956463164851818,0.0019769807947247094,0.9674258564170686,0.01613471118314092,25.511018356694926,2.0309160199319782,0.9638713132357731,0.020461328852234992,0.02882561657563701,0.006530781913687991,0.3174047833349546,0.05435824493303565,0.8530670586781088,0.07824148685712623,0.0017733424056841026,0.0006425873137375921,0.006119729590385686,0.0014582646169558453,1.3435386460838634,0.21862779098298163,0.9315557411191507,0.05699245689041418,1.1070966894635994,0.05763630610172824,0.04627854954451323,0.00870866360960209,0.03785342732444406,0.011076188715647155,1.0,1.0,0.9918357729911804,15.07969788778396,0.0,0.0,0.007669644911287649,5.081466538995927,0.22949915755552436,0.20082657768439022,0.03868935677297437,0.11623985479063599,22.05084512095752,5459,0.09156943792975936
pix2pixhd_baseline,20,30.0057566105237,1.8243920242224663,0.9408757278297211,0.012338069227555103,0.009976075166553156,0.002308581930469933,0.0010910655301052514,0.0005131367225692366,0.9860691369207555,0.006820866437027337,24.23260892246977,1.7312279338876557,0.9657820950189523,0.016564626810854792,0.03189731638480379,0.0055381213907489055,0.00410642887034872,0.002037127246817132,0.9660024332358892,0.016464875489899704,25.296022724048942,2.0042249028288706,0.9615087885397562,0.021100578165058472,0.030214342174447472,0.006641840848675766,0.3174047833349546,0.05435824493303565,0.8950673034587615,0.0800597663445609,0.0007363105361489371,0.0003403426677438704,0.001954248556013679,0.0010607686212250203,1.385479685765607,0.20230542888235428,1.0207412114796455,0.0709426643402101,1.07977596110134,0.06579056936803511,0.03817091984674335,0.012263006407993021,0.02908276403322816,0.011069239374047779,0.95,0.95,0.9141025021672249,17.071900185176304,0.04873397172404484,0.04873397172404484,0.21097396134285093,5.520501666405692,0.15090794410166575,0.1806192585879315,0.07834727828379474,0.05348272488965864,7.602611372368415,5459,0.04528171775295364
resvit,20,29.178310841877778,1.5915812176550337,0.9292634146346185,0.011576656573600195,0.011032079063871825,0.0019183967484229575,0.0012930780527578539,0.0005265978194712511,0.9835640035667869,0.006023150637133812,23.442791918286996,1.424197182071398,0.9597909405374022,0.01571951168108045,0.03489249398246995,0.004586839504608978,0.004792626778671713,0.0019192911187328784,0.9601127688873741,0.015540311097063745,24.50692567640873,1.7477488681276345,0.9551683289138542,0.019550213519153394,0.03317924744934288,0.006228756032924419,0.3174047833349546,0.05435824493303565,0.7228842465832481,0.074685820650154,0.0013195718899089988,0.0007943165237994399,0.0024721905989487387,0.0010225113151777928,nan,nan,1.0378612841281405,0.06097467668550803,1.179286636966914,0.07657900427728917,0.057036623172461984,0.011085346555714607,0.04016620377078652,0.011877151827225294,1.0,1.0,0.9674183517694473,15.168503227233888,0.0,0.0,0.0848979941390788,7.045627054225756,0.3116354112524824,0.38429433645623967,0.15230056553672275,0.13316320089937211,12.91107509767275,5459,0.09063319832597116
slices11_k5,20,30.72924296698713,1.8719105010925612,0.9500877068549011,0.009219029537113003,0.008601208581660875,0.0015817907112643176,0.000932116510365214,0.0004848762129747323,0.9881274123246179,0.006203229624206302,24.889520212351346,1.8148612227936636,0.9705272666376838,0.015868293699762108,0.02836370247607717,0.005067867529780421,0.0035734255856515866,0.0019784519101990776,0.970536889938575,0.015885622877613543,26.057247128032646,2.15838713017941,0.9676041807170508,0.01992092393698842,0.026362838676162886,0.00640158695758079,0.3174047833349546,0.05435824493303565,0.8399124387556407,0.07857227123815905,0.0020747021055315287,0.0007829510079237333,0.006540320763747063,0.0016146516060611391,1.3613446412871961,0.22470582973783743,0.7895946354420769,0.06115595053733968,0.9623125421704373,0.06438680683018053,0.04586477670818567,0.008454764778818994,0.037802914157509804,0.010559906036948745,1.0,1.0,0.9935250967741013,13.147834152040028,0.0,0.0,0.016118607009513376,5.173627395130693,0.2265777898776868,0.20950670353444867,0.07506621142726813,0.08139223602364298,25.60197739005099,5459,0.10716205982282245
slices5_k2,20,30.732158864479914,1.8819550074192375,0.950217778686044,0.009265219558746091,0.008566958064817599,0.001586308613036693,0.0009324912867449632,0.0004877105348809506,0.9881166600669617,0.0062206039352987845,24.886984873392798,1.8155444015425746,0.9705356153108996,0.015859278687285986,0.028279116684656873,0.0050784225991306565,0.003575464540876664,0.001979891582022354,0.9705570914754859,0.01584862167863829,26.063937241320247,2.1606615942707545,0.9676364869168486,0.019935364809122544,0.026267663185473973,0.006416165767287669,0.3174047833349546,0.05435824493303565,0.843787782416468,0.07921430411219542,0.0020949888637131465,0.0007752884306344768,0.006668369510138128,0.001618952305057004,1.3538878124640816,0.22171709741183512,0.7924966492466993,0.0610758235290971,0.9665785792954237,0.0652903142938732,0.04573013819754124,0.007744613625787346,0.038285771012306215,0.010674396357556312,1.0,1.0,0.9683574199676513,13.285420489538282,0.0,0.0,0.08629014754706597,5.361219687543875,0.23104117355652976,0.21544471117368574,0.09496344617537543,0.07675351822355367,26.822137138977382,5459,0.11147756732996017
swinunetr_s5,20,29.340557796503617,1.5943834016597376,0.9300801656804941,0.011680828195544581,0.010982184030703035,0.0019927801150025925,0.0012472516170663316,0.0005213067810550963,0.9841376492838073,0.005998321121929413,23.594671004661507,1.4114165815009732,0.9611348855312087,0.015284933817555349,0.03481493667328692,0.0047529731169427564,0.004627589815022567,0.0018851182311245777,0.9614358845763622,0.015118458812246566,24.64872339814374,1.7570306377347644,0.9565086462206661,0.01932137254084783,0.03308633855942694,0.006249047317440932,0.3174047833349546,0.05435824493303565,0.7123908206428833,0.0735798897066214,0.0013447843639513054,0.0007437546136135659,0.0027451901173557954,0.0011542558667815427,nan,nan,0.9000057754356632,0.06234667196648584,1.0250162746910987,0.05910867134394971,0.05514909103512764,0.008970590480254094,0.039400546718388794,0.010370232322151101,0.95,0.95,0.9224435731768608,16.7168546694801,0.04873397172404484,0.04873397172404484,0.17471653629299658,6.999671459757407,0.25668162550539264,0.2912117261786543,0.15357009974179275,0.1204189553663235,10.805229653944508,5459,0.09746177695224878
transunet,20,28.996469782039508,1.5871784325192841,0.9270532538729365,0.012008798825612552,0.011532364441920982,0.001994091396956438,0.0013495587763413149,0.0005625173706446476,0.9829083937879108,0.006262752407933863,23.229378867740444,1.4400481265718934,0.9579050210468678,0.01599344113243997,0.036815631381939745,0.004604511632015925,0.005036988734046751,0.001996856139796817,0.9582053894869565,0.015868674725235274,24.275129400871368,1.7743301962941147,0.9528653100098767,0.020316295798183243,0.03486989014011377,0.006357537168071221,0.3174047833349546,0.05435824493303565,0.7129175865840918,0.07828503078741895,0.001275164106011877,0.0007039189290241616,0.002519100449419121,0.0010940480678315668,nan,nan,1.085291465863675,0.06405822904883623,1.2265088235212303,0.07130338679228489,0.058901052363216876,0.010371349610127612,0.04099116697907448,0.011515817877851152,0.95,0.95,0.9432198032736778,17.1505135672433,0.04873397172404484,0.04873397172404484,0.1453819605092283,7.152696846946769,0.23069318349954848,0.3168648414131865,0.05657286782399149,0.10824969787921081,12.371349231813667,5459,0.09254918989153804
width32,20,30.284869951489828,1.827948718706566,0.9330669946836123,0.019197281053368962,0.010010983788036039,0.002007504168438756,0.0010257171036099396,0.0005001409866715992,0.9868307404969213,0.006761492757649976,24.438922695598297,1.7332843378997997,0.9673064812936515,0.016290765931436604,0.030570427298182202,0.005289412575601587,0.003920804339324921,0.001984628567712254,0.9674104869078025,0.016246472143009325,25.518234707047966,2.033958482141218,0.9632936761571853,0.02080603220105757,0.028802616288103378,0.00649638982409822,0.3174047833349546,0.05435824493303565,0.8313800140846022,0.07538038256782476,0.0019427861849303121,0.0006827949039239956,0.006139245837402699,0.0015021099452914523,1.3502435886125304,0.21606199879093343,0.9270081768478444,0.056757820371065415,1.1161694621269391,0.05921153215393388,0.045098265446722505,0.008262148509806444,0.03830603081732988,0.010899322032714853,1.0,1.0,0.9869749933481217,15.578610729035878,0.0,0.0,0.014110518720864364,5.942493459808825,0.18107970313845856,0.15696038656132313,0.08046577822177645,0.07187914156924632,18.80897733094983,5459,0.09616415817096291
width96,20,30.421688833975423,1.7836272414747243,0.9455492117028983,0.011092207383415483,0.009411428589421048,0.0018914184749659366,0.0009898261260129326,0.0004762026292370462,0.9873793231165398,0.0063065666062191135,24.60531461806157,1.7467697917523655,0.9686851602922077,0.015865060649493307,0.029662238808688086,0.0051874814674695135,0.00378076235153322,0.0019508589958649534,0.968722748240585,0.0158538689732948,25.688706169252775,2.0175729031189906,0.9650910760322727,0.019964947637733967,0.028026505892648906,0.006268100432315135,0.3174047833349546,0.05435824493303565,0.825581678441462,0.07845726804006734,0.0019658353062788386,0.0006926206142036764,0.006509833307635414,0.0015804275922528498,1.3451404349068494,0.21945429319266072,0.9060002666847179,0.05587328799512599,1.0985578947737922,0.057130428234379964,0.04647168517112732,0.007796078053951922,0.03918418325483799,0.011180659112410328,1.0,1.0,0.9889798551797867,13.945799743107386,0.0,0.0,0.013005332810913303,4.80416016109718,0.2613125073522765,0.20312821225526803,0.06987418872143723,0.09095565542883226,25.19110925624932,5459,0.10552043844877934
